帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:13
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鳳山/曉食記(VGR000000),2024/01/02,09:08:18,麻煩今天幫曉食記送2箱挪威鯖魚，謝謝您~
Account,林鈺婷,2024/01/02,09:08:53,貼圖已傳送
User,鳳山/曉食記(VGR000000),2024/01/05,18:58:32,麻煩明天幫曉食記送2箱挪威鯖魚，謝謝您~
Account,自動回應訊息,2024/01/05,18:58:33,貼圖已傳送
Account,自動回應訊息,2024/01/05,18:58:33,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,王振華,2024/01/05,23:41:10,老闆娘好，很抱歉，因明後天為休假日，星期一會送去，謝謝！
User,鳳山/曉食記(VGR000000),2024/01/08,21:10:52,麻煩明天幫曉食記送2箱挪威鯖魚，謝謝您~
Account,自動回應訊息,2024/01/08,21:10:52,貼圖已傳送
Account,自動回應訊息,2024/01/08,21:10:52,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/曉食記(VGR000000),2024/01/11,15:00:42,麻煩明天幫曉食記送2箱挪威鯖魚，謝謝您~
Account,林鈺婷,2024/01/11,15:10:21,貼圖已傳送
User,鳳山/曉食記(VGR000000),2024/01/20,20:23:05,麻煩星期一幫曉食記送2箱挪威鯖魚，謝謝您~
Account,自動回應訊息,2024/01/20,20:23:06,貼圖已傳送
Account,自動回應訊息,2024/01/20,20:23:06,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
