帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:13
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,鳳山/上班族排骨(G1YQE1200),2024/01/01,14:02:04,鹼魚二
Account,俐均,2024/01/02,08:45:49,貼圖已傳送
User,鳳山/上班族排骨(G1YQE1200),2024/01/02,16:19:14,金線4/5一
Account,林鈺婷,2024/01/02,16:19:46,貼圖已傳送
User,鳳山/上班族排骨(G1YQE1200),2024/01/04,20:01:20,金線4/5一鹼魚一
Account,自動回應訊息,2024/01/04,20:01:20,貼圖已傳送
Account,自動回應訊息,2024/01/04,20:01:20,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/上班族排骨(G1YQE1200),2024/01/07,20:00:18,金線4/5一鹼魚一
Account,自動回應訊息,2024/01/07,20:00:19,貼圖已傳送
Account,自動回應訊息,2024/01/07,20:00:19,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/上班族排骨(G1YQE1200),2024/01/10,14:58:26,鹼魚二
User,鳳山/上班族排骨(G1YQE1200),2024/01/10,14:58:37,白口多少錢
Account,俐均,2024/01/10,15:00:31,"100/120   1000元
120/150   1050元
150/180   1100元"
User,鳳山/上班族排骨(G1YQE1200),2024/01/12,00:25:21,白口150 ／180一件鹼魚一
Account,自動回應訊息,2024/01/12,00:25:22,貼圖已傳送
Account,自動回應訊息,2024/01/12,00:25:22,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/上班族排骨(G1YQE1200),2024/01/15,09:14:50,今天鹼魚二
Account,林鈺婷,2024/01/15,09:16:16,貼圖已傳送
User,鳳山/上班族排骨(G1YQE1200),2024/01/18,08:33:20,蒲燒腹排90片鹼魚一
Account,Mita💮(づ￣ ³￣)づ雅婷💓,2024/01/18,08:33:43,貼圖已傳送
User,鳳山/上班族排骨(G1YQE1200),2024/01/18,15:07:34,白口150 ／180一件鹼魚一
Account,林鈺婷,2024/01/18,15:12:24,貼圖已傳送
User,鳳山/上班族排骨(G1YQE1200),2024/01/22,20:31:49,白口150 ／180一件鹼魚一
Account,自動回應訊息,2024/01/22,20:31:50,貼圖已傳送
Account,自動回應訊息,2024/01/22,20:31:50,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/上班族排骨(G1YQE1200),2024/01/24,23:31:17,鹼魚二
Account,自動回應訊息,2024/01/24,23:31:18,貼圖已傳送
Account,自動回應訊息,2024/01/24,23:31:18,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/上班族排骨(G1YQE1200),2024/01/25,23:54:20,金線4/5一烏魚一鹼魚一
Account,自動回應訊息,2024/01/25,23:54:20,貼圖已傳送
Account,自動回應訊息,2024/01/25,23:54:20,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/上班族排骨(G1YQE1200),2024/01/29,16:54:03,金線4/5一烏魚一鹼魚二
Account,林鈺婷,2024/01/29,16:59:29,貼圖已傳送
User,鳳山/上班族排骨(G1YQE1200),2024/02/01,23:51:31,白口150 ／180一件鹼魚二
Account,自動回應訊息,2024/02/01,23:51:31,貼圖已傳送
Account,自動回應訊息,2024/02/01,23:51:31,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,鳳山/上班族排骨(G1YQE1200),2024/02/06,09:10:43,今天鹼魚三
Account,俐均,2024/02/06,09:12:50,貼圖已傳送
User,鳳山/上班族排骨(G1YQE1200),2024/02/15,23:52:20,鹼魚二
Account,自動回應訊息,2024/02/15,23:52:20,貼圖已傳送
