帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:17
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/08/08,12:04:07,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/08/08,12:04:07,"Oason Chen歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,竹田/匠人便當(RB1200000),2024/08/08,12:04:16,你好
User,竹田/匠人便當(RB1200000),2024/08/08,12:04:33,我是便當店
User,竹田/匠人便當(RB1200000),2024/08/08,12:04:43,想問一下無刺虱目魚
Account,俐均,2024/08/08,12:09:38,"老闆好
請問店名.地址.電話"
Account,俐均,2024/08/08,12:10:03,請問有大約要的規格嗎?
User,竹田/匠人便當(RB1200000),2024/08/08,12:27:57,竹田 匠人便當專賣 0925527076
User,竹田/匠人便當(RB1200000),2024/08/08,12:28:10,我現在是用100-120的
Account,俐均,2024/08/08,12:34:22,"老闆好
虱目魚肚120/140(純海水)一片 60元
虱目魚肚140/170(純海水)一片 65元"
User,竹田/匠人便當(RB1200000),2024/08/08,12:57:29,我虱目魚便當賣整尾的 沒有對半 所以成本比較高 
User,竹田/匠人便當(RB1200000),2024/08/08,12:58:28,一般的就可以了 可以不用純海水的
Account,俐均,2024/08/08,12:58:56,老闆不好意思目前一般的缺貨中
User,竹田/匠人便當(RB1200000),2024/08/08,12:59:15,Ik
User,竹田/匠人便當(RB1200000),2024/08/08,12:59:17,Ok
User,竹田/匠人便當(RB1200000),2024/08/08,13:09:06,如果有的話 價錢可以我可以買1000片
User,竹田/匠人便當(RB1200000),2024/08/08,13:09:14,有貨在通知 謝謝
User,竹田/匠人便當(RB1200000),2025/02/21,18:26:35,我要一組
Account,自動回應訊息,2025/02/21,18:26:36,貼圖已傳送
Account,自動回應訊息,2025/02/21,18:26:36,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/02/22,00:45:47,謝謝老闆，星期一早上會送去
User,竹田/匠人便當(RB1200000),2025/02/22,08:35:57,謝謝
User,竹田/匠人便當(RB1200000),2025/03/05,20:31:43,冷凍玉米粒一箱可送嗎
Account,自動回應訊息,2025/03/05,20:31:43,貼圖已傳送
Account,自動回應訊息,2025/03/05,20:31:43,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/03/05,23:20:09,老闆好，可以的
User,竹田/匠人便當(RB1200000),2025/03/05,23:24:16,貼圖已傳送
Account,王振華,2025/03/05,23:55:51,謝謝老闆
User,竹田/匠人便當(RB1200000),2025/03/20,17:10:18,玉米粒一箱
Account,俐均,2025/03/20,17:26:53,貼圖已傳送
User,竹田/匠人便當(RB1200000),2025/03/23,19:43:35,100/120 是公克範圍嗎
Account,自動回應訊息,2025/03/23,19:43:35,貼圖已傳送
Account,自動回應訊息,2025/03/23,19:43:35,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/03/23,20:41:31,老闆好，是的
User,竹田/匠人便當(RB1200000),2025/03/23,20:44:47,是整尾的嗎 還是半邊呢
Account,自動回應訊息,2025/03/23,20:44:48,貼圖已傳送
Account,自動回應訊息,2025/03/23,20:44:48,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,竹田/匠人便當(RB1200000),2025/03/23,20:45:27,一箱幾片呢
Account,自動回應訊息,2025/03/23,20:45:28,貼圖已傳送
Account,自動回應訊息,2025/03/23,20:45:28,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,王振華,2025/03/23,20:52:49,就整尾，一箱片數明天報給您
User,竹田/匠人便當(RB1200000),2025/03/23,20:53:05,Ok
Account,自動回應訊息,2025/03/23,20:53:06,貼圖已傳送
Account,自動回應訊息,2025/03/23,20:53:06,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2025/03/24,08:42:06,老闆您好~我們100/120克(有刺的)目前全部就85片
User,竹田/匠人便當(RB1200000),2025/03/24,08:49:01,120/150的呢
Account,林鈺婷,2025/03/24,09:04:44,70片一箱
User,竹田/匠人便當(RB1200000),2025/03/28,18:06:37,請問台灣鯖魚40-45 一箱多少呢
