帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:19
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/09/04,08:10:18,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/09/04,08:10:18,"海豐冷凍食品-淑英歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,海豐冷凍食品-淑英,2024/09/04,08:10:54,貼圖已傳送
Account,自動回應訊息,2024/09/04,08:10:54,貼圖已傳送
Account,自動回應訊息,2024/09/04,08:10:54,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,海豐冷凍食品-淑英,2024/09/04,08:11:29,請問您有商品目錄可以參考嗎？
Account,自動回應訊息,2024/09/04,08:11:30,貼圖已傳送
Account,自動回應訊息,2024/09/04,08:11:30,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,海豐冷凍食品-淑英,2024/09/04,08:11:43,有挪威鯖魚片嗎？
Account,自動回應訊息,2024/09/04,08:11:44,貼圖已傳送
Account,自動回應訊息,2024/09/04,08:11:44,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/09/04,09:27:33,您好～請問是盤商嗎？
User,海豐冷凍食品-淑英,2024/09/04,09:28:38,我在鳳農市場擺攤
Account,林鈺婷,2024/09/04,15:27:02,https://drive.google.com/drive/folders/18SBRHVA4OTdRrkUHVqYVSsOihtwMkODA?usp=sharing
Account,林鈺婷,2024/09/04,15:27:10,您好~這是我們的DM可以參考看看
User,海豐冷凍食品-淑英,2024/09/04,16:03:17,請問有1號秋刀魚嗎？
User,海豐冷凍食品-淑英,2024/09/04,16:03:39,鮭魚尾還有貨嗎
Account,林鈺婷,2024/09/04,16:03:51,目前最大的只有4號，不好意思
Account,林鈺婷,2024/09/04,16:03:57,沒有了 不好意思
User,海豐冷凍食品-淑英,2024/09/04,16:04:16,好的，謝謝您
User,海豐冷凍食品-淑英,2024/09/04,16:06:49,那肉魚3/4是小隻的嗎？
Account,林鈺婷,2024/09/04,16:18:46,是大尾的一尾大約150-180克左右
User,海豐冷凍食品-淑英,2024/09/04,16:23:24,喔喔，那有一箱大約80幾尾的嗎？尺寸是多少
Account,林鈺婷,2024/09/04,16:44:39,我們目前沒有這麼小的
User,海豐冷凍食品-淑英,2024/09/05,06:35:21,那有一箱60尾上下的嗎？價錢多少？
Account,自動回應訊息,2024/09/05,06:35:22,貼圖已傳送
Account,自動回應訊息,2024/09/05,06:35:22,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,海豐冷凍食品-淑英,2024/09/05,06:36:09,這個多少錢
Account,自動回應訊息,2024/09/05,06:36:10,貼圖已傳送
Account,自動回應訊息,2024/09/05,06:36:10,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,海豐冷凍食品-淑英,2024/09/05,06:37:20,有挪威鯖魚片35片裝的嗎？價錢多少
Account,自動回應訊息,2024/09/05,06:37:20,貼圖已傳送
Account,自動回應訊息,2024/09/05,06:37:20,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,林鈺婷,2024/09/05,11:53:14,有的喔~我們有肉魚5/6的一箱10公斤1350元
Account,林鈺婷,2024/09/05,11:53:38,150-180克 一箱10公斤1800元
Account,林鈺婷,2024/09/05,11:54:23,"我們有兩種
一種品質普通 一箱5公斤 930元
另外一種品質比較好 一箱6公斤 1170元 "
User,海豐冷凍食品-淑英,2024/09/05,12:20:15,產地是中國還是越南
Account,林鈺婷,2024/09/05,12:24:02,肉魚目前產地都是中國的
User,海豐冷凍食品-淑英,2024/09/05,12:31:17,那需要叫多少才有外送？
