帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:16
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/04,14:28:31,然後鯖魚兩件
Account,林鈺婷,2024/01/04,14:31:09,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/08,14:56:55,然後鯖魚兩件
Account,俐均,2024/01/08,14:57:00,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/15,09:40:56,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/15,09:41:15,然後鯖魚兩件
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/15,09:45:45,2-箱
Account,林鈺婷,2024/01/15,09:45:48,明天幫您送過去喔~
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/15,09:47:00,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/15,09:47:14,2-箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/15,09:47:34,貼圖已傳送
Account,林鈺婷,2024/01/15,10:26:33,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/18,14:07:42,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/18,16:22:57,然後鯖魚兩件
Account,林鈺婷,2024/01/18,16:23:24,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/29,14:31:46,蝶魚1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/01/29,14:37:33,鯖魚4箱
Account,林鈺婷,2024/01/29,14:39:30,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/02/05,14:34:59,蝶魚1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/02/05,14:43:31,鯖魚3箱
Account,俐均,2024/02/05,14:43:37,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/02/05,14:43:51,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/02/05,14:44:23,1箱
Account,俐均,2024/02/05,14:44:34,好的
Account,俐均,2024/02/05,14:46:15,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/02/15,16:45:00,鯖魚2箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/02/15,16:45:16,蝶魚1箱
Account,林鈺婷,2024/02/15,16:45:40,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/02/15,16:45:45,1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/02/15,16:45:45,照片已傳送
Account,林鈺婷,2024/02/15,16:50:42,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/02/22,14:09:50,鯖魚2箱
Account,俐均,2024/02/22,14:10:21,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/04,19:58:52,照片已傳送
Account,自動回應訊息,2024/03/04,19:58:53,貼圖已傳送
Account,自動回應訊息,2024/03/04,19:58:53,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/07,14:23:49,鯖魚2箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/07,14:23:49,蝶魚1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/07,14:23:49,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/07,14:23:49,1箱
Account,俐均,2024/03/07,14:24:34,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/07,14:26:48,肉魚10斤一箱
Account,俐均,2024/03/07,14:28:34,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/11,15:54:52,鯖魚2箱
Account,俐均,2024/03/11,15:54:58,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/14,15:58:16,蝶魚1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/14,15:58:16,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/14,15:58:16,1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/14,15:58:17,照片已傳送
Account,俐均,2024/03/14,15:59:25,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/14,15:59:26,1箱
Account,俐均,2024/03/14,15:59:36,貼圖已傳送
Account,俐均,2024/03/18,11:44:51,"老闆您好
之前您訂肉魚缺貨
幫您送大一點的規格好嗎?"
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/18,14:11:07,鯖魚2箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/18,14:11:07,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/18,14:11:07,1箱
Account,俐均,2024/03/18,14:23:53,"老闆您好
肉魚請問要幫您送嗎?"
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/18,16:39:53,不用
Account,林鈺婷,2024/03/18,16:43:47,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/18,16:46:11,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/18,16:46:41,1箱
Account,林鈺婷,2024/03/18,16:48:22,老闆您好~請問要50片/箱的還是60片/箱的呢??
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/18,17:32:21,照片已傳送
Account,林鈺婷,2024/03/18,17:33:36,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/21,16:34:27,鯖魚2箱
Account,俐均,2024/03/21,16:36:33,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/25,16:09:16,鯖魚2箱
Account,俐均,2024/03/25,16:09:54,貼圖已傳送
Account,俐均,2024/03/25,16:10:25,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/28,15:08:18,蝶魚1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/03/28,15:08:18,鯖魚2箱
Account,俐均,2024/03/28,15:08:25,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:20:56,1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:20:56,1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:20:56,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:20:56,"老闆您好
肉魚請問要幫您送嗎?"
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:20:56,1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:20:57,鯖魚2箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:20:57,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:22:52,1箱
Account,俐均,2024/04/01,14:23:37,"老闆好
請問是蒲燒腹排*1件
肉魚*1件
金線線*1件
是共三件嗎?"
Account,俐均,2024/04/01,14:23:54,還有鯖魚*2件
Account,俐均,2024/04/01,14:24:02,共5件
Account,俐均,2024/04/01,14:24:42,請問共5件對嗎?
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:28:31,是
Account,俐均,2024/04/01,14:28:43,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:43:31,1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:43:34,我要豬排60片
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:43:57,1箱
Account,俐均,2024/04/01,14:47:00,請問里肌豬排嗎?
Account,俐均,2024/04/01,14:53:26,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,14:58:28,豬排大片一箱1200
Account,俐均,2024/04/01,14:59:47,收到
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,15:00:25,帶骨的
Account,俐均,2024/04/01,15:00:47,"好
之前您有訂過的醬燒大排"
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,15:04:00,我了忘記較臉書司機拿過來看看
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/01,15:04:35,我了忘記
Account,俐均,2024/04/01,15:05:14,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/08,14:51:39,蝶魚2箱
Account,俐均,2024/04/08,14:51:53,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/08,14:52:45,肉魚10斤一箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/08,14:52:45,照片已傳送
Account,俐均,2024/04/08,15:10:06,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/22,16:11:16,不用
Account,林鈺婷,2024/04/22,16:11:53,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/25,14:25:35,鯖魚2箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/25,14:25:35,蝶魚1箱
Account,林鈺婷,2024/04/25,14:28:16,老闆不好意思~我們的蝶魚原本的缺貨中，現在有另外一種整尾的120/150 一箱10公斤1050元
Account,林鈺婷,2024/04/25,14:28:24,明天請司機帶過去給您參考看看方便嗎?
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/25,14:31:06,(OK)
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/25,14:33:52,1箱
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/25,14:33:52,照片已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/25,14:33:53,照片已傳送
Account,林鈺婷,2024/04/25,14:55:52,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/04/29,16:05:31,鯖魚2箱
Account,林鈺婷,2024/04/29,16:10:57,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/05/02,16:01:10,鯖魚2箱
Account,俐均,2024/05/02,16:05:53,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/05/02,17:24:42,金線魚 1箱
Account,俐均,2024/05/02,17:25:54,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/05/06,13:23:08,骨的里肌豬排60片1箱
Account,林鈺婷,2024/05/06,13:24:55,貼圖已傳送
User,枋寮/成鈺自助餐(TMY5H0000),2024/05/06,13:26:34,照片已傳送
