帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:14
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,Unknown,2024/01/02,20:21:05,100/130 一箱
Account,自動回應訊息,2024/01/02,20:21:05,貼圖已傳送
Account,自動回應訊息,2024/01/02,20:21:05,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,Unknown,2024/01/04,20:13:41,"160/200  1箱
100/130  1箱 "
Account,自動回應訊息,2024/01/04,20:13:41,貼圖已傳送
Account,自動回應訊息,2024/01/04,20:13:41,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,Unknown,2024/01/09,20:13:54,"160/200  1箱
100/130  1箱 
鰻魚×10"
Account,自動回應訊息,2024/01/09,20:13:55,貼圖已傳送
Account,自動回應訊息,2024/01/09,20:13:55,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,Mita💮(づ￣ ³￣)づ雅婷💓,2024/01/10,08:41:26,"早安,不好意思,鰻魚60P的已售完,目前有50P的有需要請司機帶過去給您參考看看嗎??"
User,Unknown,2024/01/10,08:58:54,好
Account,林鈺婷,2024/01/10,08:59:20,貼圖已傳送
User,Unknown,2024/01/11,19:55:11,"160/200  2箱
100/130  1箱 "
Account,自動回應訊息,2024/01/11,19:55:12,貼圖已傳送
Account,自動回應訊息,2024/01/11,19:55:12,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,Unknown,2024/01/15,08:40:41,"160/200  2箱
100/130  1箱 "
Account,林鈺婷,2024/01/15,08:54:38,貼圖已傳送
User,Unknown,2024/01/15,13:28:34,"麻煩1/17星期三送達
160/200  4箱"
Account,林鈺婷,2024/01/15,14:00:57,貼圖已傳送
User,Unknown,2024/01/16,20:13:33,麻煩明天唷！感謝
Account,自動回應訊息,2024/01/16,20:13:34,貼圖已傳送
Account,自動回應訊息,2024/01/16,20:13:34,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,Unknown,2024/01/17,13:57:10,"不好意思！
可以麻煩司機等等送貨來時
幫我們放冰箱下面 冷藏嗎？"
Account,林鈺婷,2024/01/17,14:05:06,好的~我再轉告給司機，請問是先冰冷藏嗎?
User,Unknown,2024/01/17,14:21:50,對的唷！麻煩
Account,林鈺婷,2024/01/17,14:24:45,貼圖已傳送
User,Unknown,2024/01/23,20:38:26,"'
100/130  1箱 
鰻魚×5"
Account,自動回應訊息,2024/01/23,20:38:27,貼圖已傳送
Account,自動回應訊息,2024/01/23,20:38:27,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/24,16:49:08,照片已傳送
Account,林鈺婷,2024/01/24,16:49:09,照片已傳送
Account,林鈺婷,2024/01/24,16:49:19,老闆娘您好~有幫您送到先冰冰箱囉
User,Unknown,2024/01/24,17:27:19,貼圖已傳送
User,Unknown,2024/01/28,18:58:13,"160/200  2箱
100/130  1箱 
鰻魚×5"
Account,自動回應訊息,2024/01/28,18:58:14,貼圖已傳送
Account,自動回應訊息,2024/01/28,18:58:14,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/29,15:47:38,照片已傳送
Account,林鈺婷,2024/01/29,15:47:49,老闆娘您好~已經有送到幫您冰進冰箱囉
User,Unknown,2024/02/01,20:16:00,"160/200  1箱
鰻魚×5"
Account,自動回應訊息,2024/02/01,20:16:01,貼圖已傳送
Account,自動回應訊息,2024/02/01,20:16:01,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/02/02,15:17:39,照片已傳送
Account,林鈺婷,2024/02/02,15:17:53,老闆娘您好~貨已經有送到了喔
User,Unknown,2024/02/02,16:23:09,"好的！有收到
不好意思。可能要麻煩送貨人員
幫忙調整一下送貨時間 
請在門市營運狀況送達
（避開1：30-3：30 休息時間）
因已經連續多次未有人員簽收了"
Account,林鈺婷,2024/02/02,16:23:54,我在跟司機說~因為年前貨量比較多加上路線的問題，時間上有時候會比較困難，不好意思
User,Unknown,2024/02/04,18:17:06,"100/130 2箱
鰻魚*5"
Account,自動回應訊息,2024/02/04,18:17:06,貼圖已傳送
Account,自動回應訊息,2024/02/04,18:17:06,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/02/05,14:34:49,照片已傳送
Account,林鈺婷,2024/02/05,14:35:24,老闆娘您好~貨送到先幫您送到先冰冰箱囉
User,Unknown,2024/02/05,14:37:57,"好的 感謝。
貨款已備妥 請問何時收款？"
Account,林鈺婷,2024/02/05,14:38:53,請問星期三過去收方便嗎?
User,Unknown,2024/02/05,14:42:11,可以的。麻煩請在一點前到達門市唷！
User,Unknown,2024/02/05,14:42:20,或是下午四點半之後。
Account,林鈺婷,2024/02/05,14:43:15,盡量請司機安排看看，因為年前貨量比較多，行程比較趕
User,Unknown,2024/02/05,14:43:47,好的 辛苦了 感謝
Account,林鈺婷,2024/02/05,14:43:55,貼圖已傳送
Account,林鈺婷,2024/02/15,14:12:12,老闆娘您好~請問明天過去收款方便嗎?
User,Unknown,2024/02/15,14:15:03,"可以的唷！麻煩記得提醒司機唷！
（請避開 中午一點到四點
    門市休息時間）"
Account,林鈺婷,2024/02/15,14:22:47,貼圖已傳送
User,Unknown,2024/02/15,18:19:27,"160/200  1箱
100/130  1箱 
鰻魚×5"
Account,自動回應訊息,2024/02/15,18:19:27,貼圖已傳送
Account,自動回應訊息,2024/02/15,18:19:27,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,Unknown,2024/02/18,20:36:29,"160/200  1箱
100/130  1箱 
鰻魚×10"
Account,自動回應訊息,2024/02/18,20:36:29,貼圖已傳送
Account,自動回應訊息,2024/02/18,20:36:29,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,Unknown,2024/02/20,20:43:43,"160/200  1箱
100/130  1箱 
鰻魚×10"
Account,自動回應訊息,2024/02/20,20:43:44,貼圖已傳送
Account,自動回應訊息,2024/02/20,20:43:44,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,Unknown,2024/02/25,18:18:59,"160/200  2箱
100/130  2箱 
鰻魚×10

（近期的鰻魚有些是““失真空””狀態 麻煩請注意品質 感謝）"
Account,自動回應訊息,2024/02/25,18:19:00,貼圖已傳送
