帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
Account,自動回應訊息,2024/01/26,14:38:50,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/01/26,14:38:50,"🪷瑄雯-法妤🪷歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
User,Unknown,2024/01/26,14:38:57,(哈哈哈)
User,Unknown,2024/01/26,14:39:02,太平洋
Account,林鈺婷,2024/01/26,14:42:24,老闆娘您好~
Account,林鈺婷,2024/01/26,15:49:21,照片已傳送
User,Unknown,2024/02/15,14:01:42,2/15烏魚片ㄧ箱
Account,林鈺婷,2024/02/15,14:04:24,老闆娘不好意思~我們司機都已經出門了
Account,林鈺婷,2024/02/15,14:04:30,明天幫您送過去喔
User,Unknown,2024/02/25,15:03:09,"烏魚兩箱
有跟你們外務說了"
Account,自動回應訊息,2024/02/25,15:03:09,貼圖已傳送
Account,自動回應訊息,2024/02/25,15:03:09,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
User,Unknown,2024/03/15,15:25:20,烏魚2
Account,俐均,2024/03/15,15:26:07,貼圖已傳送
User,Unknown,2024/04/08,23:23:15,赤宗魚1
Account,自動回應訊息,2024/04/08,23:23:15,貼圖已傳送
Account,自動回應訊息,2024/04/08,23:23:15,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,Unknown,2024/04/15,21:18:17,禮拜三赤宗魚1
Account,自動回應訊息,2024/04/15,21:18:17,貼圖已傳送
Account,自動回應訊息,2024/04/15,21:18:17,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,Unknown,2024/04/23,15:05:21,赤宗魚1
Account,林鈺婷,2024/04/23,15:10:15,貼圖已傳送
User,Unknown,2024/05/06,22:10:31,赤宗魚1
Account,自動回應訊息,2024/05/06,22:10:31,貼圖已傳送
Account,自動回應訊息,2024/05/06,22:10:31,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
User,Unknown,2024/05/08,15:12:49,"明天玉米ㄧ箱
方便送貨嗎？"
User,Unknown,2024/05/08,15:28:21,"不方便的話沒關係
下次叫魚再一起送喔"
Account,俐均,2024/05/08,15:42:51,"不好意思
缺貨中
玉米粒要明天才會到貨
"
User,Unknown,2024/05/08,16:50:29,那先不用喔！
User,Unknown,2024/05/08,16:52:25,"有需要再跟你說
我先叫別家"
Account,俐均,2024/05/08,16:53:15,貼圖已傳送
Account,俐均,2024/05/08,17:25:59,"老闆娘您好
玉米粒到貨囉"
User,Unknown,2024/05/08,18:16:08,"我先叫別家了
抱歉(bittersmile)"
Account,自動回應訊息,2024/05/08,18:16:09,貼圖已傳送
Account,自動回應訊息,2024/05/08,18:16:09,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,俐均,2024/05/08,18:19:10,貼圖已傳送
User,Unknown,2024/05/26,22:51:41,赤宗魚1
Account,自動回應訊息,2024/05/26,22:51:41,貼圖已傳送
Account,自動回應訊息,2024/05/26,22:51:41,"(love letter)已收到您的訂單,會儘快為您安排出貨
(LINE messenger)如有任何問題，歡迎隨時留言，或洽客服專線0988-001-988，上班時間會盡快給您答覆"
Account,自動回應訊息,2024/06/23,16:04:23,"加入(nine)(eight)(eight)
頭家輕鬆賺飽飽
人客健康呷飽飽"
Account,自動回應訊息,2024/06/23,16:04:23,"🪷瑄雯-法妤🪷歡迎您加入988廚房。
☑我們是HACCP認證，合法工廠直營，冷凍冷藏加工調理食安保證
☑專業加工廠直接供貨，方便訂貨．產品平價．好品質!
請先傳個貼圖打聲招呼喔~
詢價、訂貨請提供店家名字/聯絡電話/地址或拍照上傳名片"
