帳號名稱,988廚房
時區,'+09:00
下載時間,2025/07/10 12:20
傳送者類型,傳送者名稱,傳送日期,傳送時間,內容
User,Unknown,2024/01/01,14:10:47,"您好~
明天先不用送鯖魚，謝謝(miss rabbit_shining)"
User,Unknown,2024/01/08,14:03:00,"您好~
明天先不用送鯖魚，謝謝(miss rabbit_shining)"
Account,俐均,2024/01/08,14:03:27,貼圖已傳送
User,Unknown,2024/01/16,20:50:51,"您好，不好意思~
今天沒有收到鯖魚，請問是改時間送貨了嗎(LanLan question)"
Account,自動回應訊息,2024/01/16,20:50:51,貼圖已傳送
Account,自動回應訊息,2024/01/16,20:50:51,"(love letter)已收到您的訂單,會儘快為您出貨
(telephone)關於產品的問題,明天會盡快給您答覆/緊急問題請聯絡王經理 0988001988
(monitor)上班時間為早上7:30~下午5:00(周一至周五)
/當天要用的貨，請在早上8點前傳/"
Account,林鈺婷,2024/01/17,08:42:46,不好意思~我們這邊疏忽遺漏掉了
Account,林鈺婷,2024/01/17,08:42:52,請問明天幫您送過去方便嗎?
User,Unknown,2024/01/17,09:11:05,"好的~
我們現在下午2點到4點休息哦，謝謝(miss rabbit_shining)"
Account,林鈺婷,2024/01/17,09:11:57,實在很抱歉
Account,林鈺婷,2024/01/17,09:12:02,貼圖已傳送
User,Unknown,2024/01/17,10:36:03,貼圖已傳送
User,Unknown,2024/01/18,14:14:08,請問今天大概什麼時候到(very miss rabbit peep)
Account,林鈺婷,2024/01/18,14:14:48,不好意思~我詢問一下司機喔
Account,林鈺婷,2024/01/18,14:14:50,稍等一下
Account,林鈺婷,2024/01/18,14:16:04,司機說剛剛有送到了~謝謝
User,Unknown,2024/01/18,14:16:23,收到了，謝謝(very miss rabbit happy)
Account,林鈺婷,2024/01/18,14:18:45,貼圖已傳送
User,Unknown,2024/01/31,12:02:45,請問毛豆仁跟虱目魚皮都還有貨嗎？現在的價格是(LanLan question)
Account,林鈺婷,2024/01/31,12:04:01,"目前毛豆仁有貨喔~ 
虱目魚皮有貨，只是優惠的已經售完，恢復原價"
Account,林鈺婷,2024/01/31,12:06:33,"毛豆仁 一箱10公斤 1100元
虱目魚皮(300g) 一包55元
虱目魚皮(600g)一包110元"
User,Unknown,2024/01/31,12:07:30,貼圖已傳送
User,Unknown,2024/01/31,12:11:50,照片已傳送
User,Unknown,2024/01/31,12:11:52,"⬆️
請問你們有賣這種鮭魚嗎？重約6-7兩(LanLan question)"
Account,林鈺婷,2024/01/31,12:16:31,我們目前最小的，只有9-10兩的不好意思
User,Unknown,2024/01/31,12:19:54,貼圖已傳送
User,Unknown,2024/02/02,11:04:22,下星期二請幫我多送一包虱目魚皮(300g)，謝謝(miss rabbit_shining)
Account,林鈺婷,2024/02/02,11:18:03,貼圖已傳送
User,Unknown,2024/02/06,19:28:21,照片已傳送
User,Unknown,2024/02/06,19:28:21,照片已傳送
Account,自動回應訊息,2024/02/06,19:28:22,貼圖已傳送
